DADAYIDF,EarlyOutFlag1,38,早退フラグ２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,ProtectFlag,39,再計算不可フラグ,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,16,0,0,0,0,0,0
DADAYIDF,PlanOT0,40,予定時間外１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,PlanOT1,41,予定時間外２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem00,42,時間数項目１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem01,43,時間数項目２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem02,44,時間数項目３,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem03,45,時間数項目４,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem04,46,時間数項目５,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem05,47,時間数項目６,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem06,48,時間数項目７,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem07,49,時間数項目８,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem08,50,時間数項目９,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,DefItem09,51,時間数項目１０,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem10,52,時間数項目１１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem11,53,時間数項目１２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem12,54,時間数項目１３,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem13,55,時間数項目１４,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem14,56,時間数項目１５,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem15,57,時間数項目１６,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem16,58,時間数項目１７,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem17,59,時間数項目１８,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem18,60,時間数項目１９,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,DefItem19,61,時間数項目２０,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,14,0,0,0,0,0,0
DADAYIDF,Del0,62,追加データ１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Del1,63,追加データ２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Del2,64,追加データ３,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Del3,65,追加データ４,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Del4,66,追加データ５,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Del5,67,追加データ６,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Cnt0,68,回数データ１,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Cnt1,69,回数データ２,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Cnt2,70,回数データ３,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
DADAYIDF,Cnt3,71,回数データ４,0,2,0,0,-1,1,0,,6,1,0,2,0,                    ,2,12,0,0,0,0,0,0
