TIMENUM_14,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_15,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_16,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_17,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_18,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_19,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
TIMENUM_20,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_01,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_02,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_03,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_04,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_05,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
ADDDATA_06,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
PLANED_001,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
PLANED_002,Xyw1100,デイリーデータ修正,0,0,0,0,0,0
